movie_id,title,genre_id,age_release,description,image_url
595148,Irresistible,"35,18",2020,"A Democratic political consultant helps a retired Marine colonel run for mayor in a small, conservative Wisconsin town.",/hUpYDriYa5YkwwxeafUsowTweBg.jpg
10655,Gettysburg,"18,36,10752",1993,"In the summer of 1863, General Robert E. Lee leads the Confederate Army of Northern Virginia into Gettysburg, Pennsylvania with the goal of marching through to Washington, D.C. The Union Army of the Potomac, under the command of General George G. Meade, forms a defensive position to confront the rebel forces in what will prove to be the decisive battle of the American Civil War.",/k0XKdT3QbycMB8f2H7CEZVx2t4m.jpg
13813,Defiance,"28,18,36,10752",2008,"Based on a true story, during World War II, four Jewish brothers escape their Nazi-occupied homeland of West Belarus in Poland and join the Soviet partisans to combat the Nazis. The brothers begin the rescue of roughly 1,200 Jews still trapped in the ghettos of Poland.",/z6yNHcQOveRuAohuejdDFQDEBSs.jpg
9320,The Avengers,"28,12,53,878,35",1998,"British Ministry agent John Steed, under direction from ""Mother"", investigates a diabolical plot by arch-villain Sir August de Wynter to rule the world with his weather control machine. Steed investigates the beautiful Doctor Mrs. Emma Peel, the only suspect, but simultaneously falls for her and joins forces with her to combat Sir August.",/1p5thyQ4pCy876HpdvFARqJ62N9.jpg
59859,Kick-Ass 2,"28,12,80",2013,"After Kick-Ass’ insane bravery inspires a new wave of self-made masked crusaders, he joins a patrol led by the Colonel Stars and Stripes. When these amateur superheroes are hunted down by Red Mist — reborn as The Mother Fucker — only the blade-wielding Hit-Girl can prevent their annihilation.",/1go2A3gdQjaMuHWquybgoJlQRcX.jpg
2539,Spanglish,35,2004,"Mexican immigrant and single mother Flor Moreno finds housekeeping work with Deborah and John Clasky, a well-off couple with two children of their own. When Flor admits she can't handle the schedule because of her daughter, Cristina, Deborah decides they should move into the Clasky home. Cultures clash and tensions run high as Flor and the Claskys struggle to share space while raising their children on their own, and very different, terms.",/t7mBGNmaUFU9nGebA8P6hLaj7jO.jpg
693349,Caravaggio's Shadow,"36,18",2022,The Catholic Church secretly investigates Caravaggio as the Pope weighs whether to grant him clemency for killing a rival.,/aRzKglvZ5nfAdXT6p5oRuSi8TVj.jpg
351044,Welcome to Marwen,"18,35",2018,"When a devastating attack shatters Mark Hogancamp and wipes away all memories, no one expected recovery. Putting together pieces from his old and new life, Mark meticulously creates a wondrous town named Marwen where he can heal and be heroic. As he builds an astonishing art installation — a testament to the most powerful women he knows — through his fantasy world, he draws strength to triumph in the real one.",/dOULsxYQFsOR0cEBBB20xnjJkPD.jpg
9428,The Royal Tenenbaums,"35,18",2001,"Royal Tenenbaum and his wife Etheline had three children and then they separated. All three children are extraordinary --- all geniuses. Virtually all memory of the brilliance of the young Tenenbaums was subsequently erased by two decades of betrayal, failure, and disaster. Most of this was generally considered to be their father's fault. ""The Royal Tenenbaums"" is the story of the family's sudden, unexpected reunion one recent winter.",/3z2ZIhxcNmL0MhjtGCHRThn1WOi.jpg
1002185,A Million Miles Away,"18,36",2023,"The life of engineer and former NASA astronaut José M. Hernández, the first migrant farmworker to go to space.",/kMI3tgxLAZbzGOVlorUBva0kriS.jpg
910571,Fair Play,"18,53,10749",2023,"An unexpected promotion at a cutthroat hedge fund pushes a young couple's relationship to the brink, threatening to unravel not only their recent engagement but their lives.",/tGgojtD6vJKYeCfktAhhA1pmH0n.jpg
141820,Hotel Paradise,"18,28,12",1980,"At a female prison located deep within the deadly South American jungles, a group of woman are forced to mine for valuable emeralds for the local corrupt government. A group of new prisoners on the way to the jail are ambushed and are convinced to join a group of revolutionaries seeking to overthrow the prison guards and take the treasure of jewels for themselves.",/h1wn05fVb1f8akwkHSxYvaf7dAH.jpg
876969,Assassin Club,"28,12,53",2023,"In this world of contract killers, Morgan Gaines is the best of the best. When Morgan is hired to kill six people around the world, he soon discovers all the targets are also assassins unknowingly hired to kill each other.",/y2d2SBqK33mGOG2CqAYMo3YbWE4.jpg
1398,Stalker,"878,18",1979,"Near a gray and unnamed city is the Zone, a place guarded by barbed wire and soldiers, and where the normal laws of physics are victim to frequent anomalies. A stalker guides two men into the Zone, specifically to an area in which deep-seated desires are granted.",/lUE0Bp7wH0EterJ44qMRsqtKFnp.jpg
19185,Night of the Living Dead,27,1990,"In this remake of the classic 1968 film, a group of people are trapped inside a farmhouse as legions of the walking dead try to get inside and use them for food.",/isp4lCv08asTPNvv8Xe8oQK293n.jpg
995,Stagecoach,"37,12",1939,"A group of people traveling on a stagecoach find their journey complicated by the threat of Geronimo, and learn something about each other in the process.",/b4RUzWOalyPbUu66TT147b5iR0M.jpg
10431,War,"28,53",2007,"FBI agent Jack Crawford is out for revenge when his partner is killed and all clues point to the mysterious assassin Rogue. But when Rogue turns up years later to take care of some unfinished business, he triggers a violent clash of rival gangs. Will the truth come out before it's too late? And when the dust settles, who will remain standing?",/scFc8RD4sFxB2x0eIOaymphMnYh.jpg
226857,Endless Love,"18,10749",2014,A privileged girl and a charismatic boy's instant desire sparks a love affair made only more reckless by parents trying to keep them apart.,/z7FZP6uivgVc4t0mnmia0B8YygW.jpg
557946,Last Looks,"28,80,53",2022,"A disgraced ex-cop seeks solace by moving to the woods, but his quiet life comes to an end when a private eye recruits him to investigate the murder of an eccentric TV star's wife.",/eWuvTRuoKrrGVWTtq3QHx13fIDP.jpg
274479,Joy,"18,35",2015,A story based on the life of a struggling Long Island single mom who became one of the country's most successful entrepreneurs.,/drHYguFkQO4nQQFUhRYqIbl45oT.jpg
38167,Eat Pray Love,"18,10749",2010,"Liz Gilbert had everything a modern woman is supposed to dream of having – a husband, a house and a successful career – yet like so many others, she found herself lost, confused and searching for what she really wanted in life. Newly divorced and at a crossroads, Gilbert steps out of her comfort zone, risking everything to change her life, embarking on a journey around the world that becomes a quest for self-discovery. In her travels, she discovers the true pleasure of nourishment by eating in Italy, the power of prayer in India and, finally and unexpectedly, the inner peace and balance of true love in Bali.",/9Hgiv1UEIjc8VwtOmFBCFzMs0er.jpg
507532,Finestkind,"80,18,53",2023,"Two brothers from opposite sides of the tracks are reunited as adults. Desperate circumstances force them into a deal with an organized crime syndicate in Boston, and a young women gets caught in the middle.",/90D6sXfbXKhDpd4S1cHICdAe8VD.jpg
588108,Hansan: Rising Dragon,"28,36,18,10752",2022,"In 1592, admiral Yi Sun-sin and his fleet face off against the might of the invading Japanese navy and its formidable warships. As the Korean forces fall into crisis, the admiral resorts to using his secret weapon, the dragon head ships known as geobukseon, in order to change the tide of this epic battle at sea.",/vH76IrIrZLHmO0WOD4U7nxBHgkR.jpg
9691,Assassins,"28,12,80,53",1995,"Assassin Robert Rath arrives at a funeral to kill a prominent mobster, only to witness a rival hired gun complete the job for him -- with grisly results. Horrified by the murder of innocent bystanders, Rath decides to take one last job and then return to civilian life. But finding his way out of the world of contract killing grows ever more dangerous as Rath falls for his female target and becomes a marked man himself.",/kgqS4jn60E8UIExfceMUExB3ZKK.jpg
44728,One Piece: Curse of the Sacred Sword,"16,12,28",2004,"The Straw Hat Pirates landed at Asuka Island, home of the most valuable sword in the world: The Seven Star Sword. Which was said to curse anyone who takes it in possession. When they got back to the Going Merry, they discovered that Zoro is missing from his guard duty. Before they could plan out a search party to relocate him. Luffy and friends escape from the port as Marines were on their tail. They found a new place to dock, which is near a village. Whose job is to keep the Seven Star Sword sealed. Soon it was attacked by the Marines, and among them is Zoro. Luffy and the others don't know why he's helping out the Marines. But it all comes to conclusion when Luffy encounters Saga: Zoro's childhood friend from Swordsman training.",/ivSa5qr5USM5sw9KpoM5ViIhJs0.jpg
1108329,Foremost by Night,"18,9648,80",2023,"Exploring the issue of stolen children in Spain, the plot tracks Vera’s search for her biological son, given in adoption, thereby coming across Cora and her adoptive son Egoz.",/6gX1fUapzbKy3jVIUCtkCqqAWUq.jpg
13509,The Monster Squad,"35,28,14",1987,"Count Dracula adjourns to Earth, accompanied by Frankenstein's Monster, the Wolfman, the Mummy, and the Gillman. The uglies are in search of a powerful amulet that will grant them power to rule the world. Our heroes - the Monster Squad are the only ones daring to stand in their way.",/8EVuqCcqFzQvc7X8E3fx3w4B5Td.jpg
850028,"Alice, Darling","53,18,10749",2022,"Pushed to the breaking point by Simon, her psychologically abusive boyfriend, Alice becomes an unwitting participant in an intervention staged by her two closest friends while on vacation. As she rediscovers the essence of herself and gains some much-needed perspective, she slowly starts to fray the cords of codependency that bind her. However, Simon's vengeance is as inevitable as it is shattering, and once unleashed, it tests her strength, her courage, and the bonds of deep-rooted friendships.",/hde8Wy8rm2rxOHywP2VBiPvWKwR.jpg
921452,Jeanne du Barry,"18,36,10749",2023,"The life of Jeanne Bécu, who was born as the illegitimate daughter of an impoverished seamstress in 1743 and went on to rise through the Court of Louis XV to become his last official mistress.",/o4WMgW6BJw5Tbj0dK3DJBVYku8Y.jpg
10808,Dr. Dolittle 2,"35,10751,10749,14",2001,"A group of beavers ask Dr. Dolittle to save their habitat from loggers. The only hope is to get the forest preserved because it's the home of a protected bear, but there's a problem: the bear's the only bear in the forest, so she can't reproduce. Undaunted, Dolittle persuades a circus bear to help out, but he has to teach him not just the ways of the wild, but the wiles of lady bears too.",/asYjHXBoD44B6mLOcZtMfMV3hm1.jpg
339967,Colossal,"18,14,878",2017,A woman discovers that severe catastrophic events are somehow connected to the mental breakdown from which she's suffering.,/4VOyofBd1pexblxtDZYtYIk7NI4.jpg
